2020-03-21 14:34:59 INFO  [springAppName_IS_UNDEFINED,,,] main org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration$$EnhancerBySpringCGLIB$$933b7d46] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-03-21 14:43:34 INFO  [wjr-server-test,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON encoding codec LegacyJacksonJson
2020-03-21 14:43:34 INFO  [wjr-server-test,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using JSON decoding codec LegacyJacksonJson
2020-03-21 14:43:34 INFO  [wjr-server-test,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML encoding codec XStreamXml
2020-03-21 14:43:34 INFO  [wjr-server-test,,,] main com.netflix.discovery.provider.DiscoveryJerseyProvider Using XML decoding codec XStreamXml
2020-03-21 14:43:35 INFO  [wjr-server-test,,,] main com.netflix.discovery.shared.resolver.aws.ConfigClusterResolver Resolving eureka endpoints via configuration
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Disable delta property : false
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Single vip registry refresh property : null
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Force full registry fetch : false
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Application is null : false
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Registered Applications size is zero : true
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Application version is -1: true
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Getting all instance registry info from the eureka server
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient The response status is 200
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Starting heartbeat executor: renew interval is: 20
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.InstanceInfoReplicator InstanceInfoReplicator onDemand update allowed rate per min is 4
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Discovery Client initialized at timestamp 1584773016855 with initial instances count: 1
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaServiceRegistry Registering application WJR-SERVER-TEST with eureka with status UP
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main com.netflix.discovery.DiscoveryClient Saw local status change event StatusChangeEvent [timestamp=1584773016861, current=UP, previous=STARTING]
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_WJR-SERVER-TEST/DESKTOP-0NN556A:wjr-server-test:8202: registering service...
2020-03-21 14:43:36 INFO  [wjr-server-test,,,] main org.apache.coyote.http11.Http11NioProtocol Starting ProtocolHandler ["http-nio-8202"]
2020-03-21 14:43:37 INFO  [wjr-server-test,,,] DiscoveryClient-InstanceInfoReplicator-0 com.netflix.discovery.DiscoveryClient DiscoveryClient_WJR-SERVER-TEST/DESKTOP-0NN556A:wjr-server-test:8202 - registration status: 204
2020-03-21 14:43:37 INFO  [wjr-server-test,,,] main org.springframework.boot.web.embedded.tomcat.TomcatWebServer Tomcat started on port(s): 8202 (http) with context path ''
2020-03-21 14:43:37 INFO  [wjr-server-test,,,] main org.springframework.cloud.netflix.eureka.serviceregistry.EurekaAutoServiceRegistration Updating port to 8202
2020-03-21 14:43:37 INFO  [wjr-server-test,,,] main com.test.ServerTestApp Started ServerTestApp in 20.457 seconds (JVM running for 23.898)
2020-03-21 14:43:38 INFO  [wjr-server-test,,,] RMI TCP Connection(2)-10.0.0.6 org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-03-21 14:43:38 INFO  [wjr-server-test,,,] RMI TCP Connection(2)-10.0.0.6 org.springframework.web.servlet.DispatcherServlet Initializing Servlet 'dispatcherServlet'
2020-03-21 14:43:38 INFO  [wjr-server-test,,,] RMI TCP Connection(2)-10.0.0.6 org.springframework.web.servlet.DispatcherServlet Completed initialization in 10 ms
2020-03-21 14:43:38 INFO  [wjr-server-test,,,] parallel-1 io.lettuce.core.EpollProvider Starting without optional epoll library
2020-03-21 14:43:38 INFO  [wjr-server-test,,,] parallel-1 io.lettuce.core.KqueueProvider Starting without optional kqueue library
